Province ID,Province,Nationality ID,Nationality,Sex ID,Sex,Year,Population
6,Aseer,2,Non Saudi,1,Male,2015,469283.0
6,Aseer,2,Non Saudi,1,Male,2016,504117.0
6,Aseer,2,Non Saudi,1,Male,2017,493527.0
6,Aseer,2,Non Saudi,1,Male,2018,455278.0
6,Aseer,2,Non Saudi,1,Male,2019,439113.0
6,Aseer,2,Non Saudi,1,Male,2020,475609.0
6,Aseer,2,Non Saudi,1,Male,2021,437661.0
6,Aseer,2,Non Saudi,1,Male,2022,484543.0
6,Aseer,2,Non Saudi,2,Female,2010,83691.0
6,Aseer,2,Non Saudi,2,Female,2011,86040.0
6,Aseer,2,Non Saudi,2,Female,2012,87999.0
6,Aseer,2,Non Saudi,2,Female,2013,92810.0
6,Aseer,2,Non Saudi,2,Female,2014,94571.0
6,Aseer,2,Non Saudi,2,Female,2015,97456.0
6,Aseer,2,Non Saudi,2,Female,2016,99789.0
6,Aseer,2,Non Saudi,2,Female,2017,100683.0
6,Aseer,2,Non Saudi,2,Female,2018,93991.0
6,Aseer,2,Non Saudi,2,Female,2019,90837.0
6,Aseer,2,Non Saudi,2,Female,2020,100638.0
6,Aseer,2,Non Saudi,2,Female,2021,92727.0
6,Aseer,2,Non Saudi,2,Female,2022,95054.0
6,Aseer,2,Non Saudi,3,Total,2010,383930.0
6,Aseer,2,Non Saudi,3,Total,2011,420863.0
6,Aseer,2,Non Saudi,3,Total,2012,455121.0
6,Aseer,2,Non Saudi,3,Total,2013,502747.0
6,Aseer,2,Non Saudi,3,Total,2014,516265.0
6,Aseer,2,Non Saudi,3,Total,2015,566739.0
6,Aseer,2,Non Saudi,3,Total,2016,603906.0
6,Aseer,2,Non Saudi,3,Total,2017,594210.0
6,Aseer,2,Non Saudi,3,Total,2018,549269.0
6,Aseer,2,Non Saudi,3,Total,2019,529950.0
6,Aseer,2,Non Saudi,3,Total,2020,576247.0
6,Aseer,2,Non Saudi,3,Total,2021,530388.0
6,Aseer,2,Non Saudi,3,Total,2022,579597.0
6,Aseer,3,Total,1,Male,2010,841987.0
6,Aseer,3,Total,1,Male,2011,887106.0
6,Aseer,3,Total,1,Male,2012,931896.0
6,Aseer,3,Total,1,Male,2013,989377.0
6,Aseer,3,Total,1,Male,2014,1018048.0
6,Aseer,3,Total,1,Male,2015,1081509.0
6,Aseer,3,Total,1,Male,2016,1130232.0
6,Aseer,3,Total,1,Male,2017,1131799.0
6,Aseer,3,Total,1,Male,2018,1107978.0
6,Aseer,3,Total,1,Male,2019,1107581.0
6,Aseer,3,Total,1,Male,2020,1161936.0
6,Aseer,3,Total,1,Male,2021,1138796.0
6,Aseer,3,Total,1,Male,2022,1201031.0
6,Aseer,3,Total,2,Female,2010,627854.0
6,Aseer,3,Total,2,Female,2011,641951.0
6,Aseer,3,Total,2,Female,2012,657002.0
6,Aseer,3,Total,2,Female,2013,676892.0
6,Aseer,3,Total,2,Female,2014,695716.0
6,Aseer,3,Total,2,Female,2015,715356.0
6,Aseer,3,Total,2,Female,2016,732824.0
6,Aseer,3,Total,2,Female,2017,747390.0
6,Aseer,3,Total,2,Female,2018,755712.0
6,Aseer,3,Total,2,Female,2019,768747.0
6,Aseer,3,Total,2,Female,2020,796741.0
6,Aseer,3,Total,2,Female,2021,804736.0
6,Aseer,3,Total,2,Female,2022,823254.0
6,Aseer,3,Total,3,Total,2010,1469841.0
6,Aseer,3,Total,3,Total,2011,1529057.0
6,Aseer,3,Total,3,Total,2012,1588898.0
6,Aseer,3,Total,3,Total,2013,1666269.0
6,Aseer,3,Total,3,Total,2014,1713764.0
6,Aseer,3,Total,3,Total,2015,1796865.0
6,Aseer,3,Total,3,Total,2016,1863056.0
6,Aseer,3,Total,3,Total,2017,1879189.0
6,Aseer,3,Total,3,Total,2018,1863690.0
6,Aseer,3,Total,3,Total,2019,1876328.0
6,Aseer,3,Total,3,Total,2020,1958677.0
6,Aseer,3,Total,3,Total,2021,1943532.0
6,Aseer,3,Total,3,Total,2022,2024285.0
7,Tabouk,1,Saudi,1,Male,2010,244052.0
7,Tabouk,1,Saudi,1,Male,2011,248842.0
7,Tabouk,1,Saudi,1,Male,2012,254504.0
7,Tabouk,1,Saudi,1,Male,2013,261129.0
7,Tabouk,1,Saudi,1,Male,2014,268809.0
7,Tabouk,1,Saudi,1,Male,2015,275939.0
7,Tabouk,1,Saudi,1,Male,2016,282196.0
7,Tabouk,1,Saudi,1,Male,2017,287581.0
7,Tabouk,1,Saudi,1,Male,2018,293945.0
7,Tabouk,1,Saudi,1,Male,2019,300852.0
7,Tabouk,1,Saudi,1,Male,2020,308645.0
7,Tabouk,1,Saudi,1,Male,2021,315045.0
7,Tabouk,1,Saudi,1,Male,2022,321704.0
7,Tabouk,1,Saudi,2,Female,2010,239792.0
7,Tabouk,1,Saudi,2,Female,2011,244726.0
7,Tabouk,1,Saudi,2,Female,2012,250276.0
7,Tabouk,1,Saudi,2,Female,2013,256629.0
7,Tabouk,1,Saudi,2,Female,2014,263944.0
7,Tabouk,1,Saudi,2,Female,2015,270975.0
7,Tabouk,1,Saudi,2,Female,2016,277342.0
7,Tabouk,1,Saudi,2,Female,2017,283010.0
7,Tabouk,1,Saudi,2,Female,2018,289200.0
7,Tabouk,1,Saudi,2,Female,2019,295842.0
7,Tabouk,1,Saudi,2,Female,2020,303140.0
7,Tabouk,1,Saudi,2,Female,2021,309466.0
7,Tabouk,1,Saudi,2,Female,2022,315897.0
7,Tabouk,1,Saudi,3,Total,2010,483844.0
7,Tabouk,1,Saudi,3,Total,2011,493568.0
7,Tabouk,1,Saudi,3,Total,2012,504780.0
7,Tabouk,1,Saudi,3,Total,2013,517758.0
7,Tabouk,1,Saudi,3,Total,2014,532753.0
7,Tabouk,1,Saudi,3,Total,2015,546914.0
7,Tabouk,1,Saudi,3,Total,2016,559538.0
7,Tabouk,1,Saudi,3,Total,2017,570591.0
7,Tabouk,1,Saudi,3,Total,2018,583145.0
7,Tabouk,1,Saudi,3,Total,2019,596694.0
7,Tabouk,1,Saudi,3,Total,2020,611785.0
7,Tabouk,1,Saudi,3,Total,2021,624511.0
7,Tabouk,1,Saudi,3,Total,2022,637601.0
7,Tabouk,2,Non Saudi,1,Male,2010,119759.0
7,Tabouk,2,Non Saudi,1,Male,2011,134369.0
7,Tabouk,2,Non Saudi,1,Male,2012,148210.0
7,Tabouk,2,Non Saudi,1,Male,2013,166450.0
7,Tabouk,2,Non Saudi,1,Male,2014,172196.0
7,Tabouk,2,Non Saudi,1,Male,2015,192670.0
7,Tabouk,2,Non Saudi,1,Male,2016,208084.0
7,Tabouk,2,Non Saudi,1,Male,2017,204779.0
7,Tabouk,2,Non Saudi,1,Male,2018,189875.0
7,Tabouk,2,Non Saudi,1,Male,2019,184034.0
7,Tabouk,2,Non Saudi,1,Male,2020,200296.0
7,Tabouk,2,Non Saudi,1,Male,2021,185185.0
7,Tabouk,2,Non Saudi,1,Male,2022,205977.0
7,Tabouk,2,Non Saudi,2,Female,2010,34667.0
7,Tabouk,2,Non Saudi,2,Female,2011,35867.0
7,Tabouk,2,Non Saudi,2,Female,2012,36931.0
7,Tabouk,2,Non Saudi,2,Female,2013,39200.0
7,Tabouk,2,Non Saudi,2,Female,2014,40199.0
7,Tabouk,2,Non Saudi,2,Female,2015,41697.0
7,Tabouk,2,Non Saudi,2,Female,2016,42964.0
7,Tabouk,2,Non Saudi,2,Female,2017,43610.0
7,Tabouk,2,Non Saudi,2,Female,2018,40972.0
7,Tabouk,2,Non Saudi,2,Female,2019,39840.0
7,Tabouk,2,Non Saudi,2,Female,2020,44416.0
7,Tabouk,2,Non Saudi,2,Female,2021,41163.0
7,Tabouk,2,Non Saudi,2,Female,2022,42458.0
7,Tabouk,2,Non Saudi,3,Total,2010,154426.0
7,Tabouk,2,Non Saudi,3,Total,2011,170236.0
7,Tabouk,2,Non Saudi,3,Total,2012,185141.0
7,Tabouk,2,Non Saudi,3,Total,2013,205650.0
7,Tabouk,2,Non Saudi,3,Total,2014,212395.0
7,Tabouk,2,Non Saudi,3,Total,2015,234367.0
7,Tabouk,2,Non Saudi,3,Total,2016,251048.0
7,Tabouk,2,Non Saudi,3,Total,2017,248389.0
7,Tabouk,2,Non Saudi,3,Total,2018,230847.0
7,Tabouk,2,Non Saudi,3,Total,2019,223874.0
7,Tabouk,2,Non Saudi,3,Total,2020,244712.0
7,Tabouk,2,Non Saudi,3,Total,2021,226348.0
7,Tabouk,2,Non Saudi,3,Total,2022,248435.0
7,Tabouk,3,Total,1,Male,2010,363811.0
7,Tabouk,3,Total,1,Male,2011,383211.0
7,Tabouk,3,Total,1,Male,2012,402714.0
7,Tabouk,3,Total,1,Male,2013,427579.0
7,Tabouk,3,Total,1,Male,2014,441005.0
7,Tabouk,3,Total,1,Male,2015,468609.0
7,Tabouk,3,Total,1,Male,2016,490280.0
7,Tabouk,3,Total,1,Male,2017,492360.0
7,Tabouk,3,Total,1,Male,2018,483820.0
7,Tabouk,3,Total,1,Male,2019,484886.0
7,Tabouk,3,Total,1,Male,2020,508941.0
7,Tabouk,3,Total,1,Male,2021,500230.0
7,Tabouk,3,Total,1,Male,2022,527681.0
7,Tabouk,3,Total,2,Female,2010,274459.0
7,Tabouk,3,Total,2,Female,2011,280593.0
7,Tabouk,3,Total,2,Female,2012,287207.0
7,Tabouk,3,Total,2,Female,2013,295829.0
7,Tabouk,3,Total,2,Female,2014,304143.0
7,Tabouk,3,Total,2,Female,2015,312672.0
7,Tabouk,3,Total,2,Female,2016,320306.0
7,Tabouk,3,Total,2,Female,2017,326620.0
7,Tabouk,3,Total,2,Female,2018,330172.0
7,Tabouk,3,Total,2,Female,2019,335682.0
7,Tabouk,3,Total,2,Female,2020,347556.0
7,Tabouk,3,Total,2,Female,2021,350629.0
7,Tabouk,3,Total,2,Female,2022,358355.0
7,Tabouk,3,Total,3,Total,2010,638270.0
7,Tabouk,3,Total,3,Total,2011,663804.0
7,Tabouk,3,Total,3,Total,2012,689921.0
7,Tabouk,3,Total,3,Total,2013,723408.0
7,Tabouk,3,Total,3,Total,2014,745148.0
7,Tabouk,3,Total,3,Total,2015,781281.0
7,Tabouk,3,Total,3,Total,2016,810586.0
7,Tabouk,3,Total,3,Total,2017,818980.0
7,Tabouk,3,Total,3,Total,2018,813992.0
7,Tabouk,3,Total,3,Total,2019,820568.0
7,Tabouk,3,Total,3,Total,2020,856497.0
7,Tabouk,3,Total,3,Total,2021,850859.0
7,Tabouk,3,Total,3,Total,2022,886036.0
8,Hail,1,Saudi,1,Male,2010,199934.0
8,Hail,1,Saudi,1,Male,2011,203902.0
8,Hail,1,Saudi,1,Male,2012,208594.0
8,Hail,1,Saudi,1,Male,2013,214109.0
8,Hail,1,Saudi,1,Male,2014,220505.0
8,Hail,1,Saudi,1,Male,2015,226447.0
8,Hail,1,Saudi,1,Male,2016,231701.0
8,Hail,1,Saudi,1,Male,2017,236237.0
8,Hail,1,Saudi,1,Male,2018,241617.0
8,Hail,1,Saudi,1,Male,2019,247491.0
8,Hail,1,Saudi,1,Male,2020,254097.0
8,Hail,1,Saudi,1,Male,2021,259504.0
8,Hail,1,Saudi,1,Male,2022,265107.0
8,Hail,1,Saudi,2,Female,2010,197414.0
8,Hail,1,Saudi,2,Female,2011,201625.0
8,Hail,1,Saudi,2,Female,2012,206313.0
8,Hail,1,Saudi,2,Female,2013,211727.0
8,Hail,1,Saudi,2,Female,2014,217924.0
8,Hail,1,Saudi,2,Female,2015,223897.0
8,Hail,1,Saudi,2,Female,2016,229345.0
8,Hail,1,Saudi,2,Female,2017,234193.0
8,Hail,1,Saudi,2,Female,2018,239508.0
8,Hail,1,Saudi,2,Female,2019,245264.0
8,Hail,1,Saudi,2,Female,2020,251585.0
8,Hail,1,Saudi,2,Female,2021,257139.0
8,Hail,1,Saudi,2,Female,2022,262778.0
8,Hail,1,Saudi,3,Total,2010,397348.0
8,Hail,1,Saudi,3,Total,2011,405527.0
8,Hail,1,Saudi,3,Total,2012,414907.0
8,Hail,1,Saudi,3,Total,2013,425836.0
8,Hail,1,Saudi,3,Total,2014,438429.0
8,Hail,1,Saudi,3,Total,2015,450344.0
8,Hail,1,Saudi,3,Total,2016,461046.0
8,Hail,1,Saudi,3,Total,2017,470430.0
8,Hail,1,Saudi,3,Total,2018,481125.0
8,Hail,1,Saudi,3,Total,2019,492755.0
8,Hail,1,Saudi,3,Total,2020,505682.0
8,Hail,1,Saudi,3,Total,2021,516643.0
8,Hail,1,Saudi,3,Total,2022,527885.0
8,Hail,2,Non Saudi,1,Male,2010,101989.0
8,Hail,2,Non Saudi,1,Male,2011,114620.0
8,Hail,2,Non Saudi,1,Male,2012,126617.0
8,Hail,2,Non Saudi,1,Male,2013,142421.0
8,Hail,2,Non Saudi,1,Male,2014,147553.0
8,Hail,2,Non Saudi,1,Male,2015,165334.0
8,Hail,2,Non Saudi,1,Male,2016,178799.0
8,Hail,2,Non Saudi,1,Male,2017,176191.0
8,Hail,2,Non Saudi,1,Male,2018,163576.0
8,Hail,2,Non Saudi,1,Male,2019,158747.0
8,Hail,2,Non Saudi,1,Male,2020,172985.0
8,Hail,2,Non Saudi,1,Male,2021,160119.0
8,Hail,2,Non Saudi,1,Male,2022,178299.0
8,Hail,2,Non Saudi,2,Female,2010,29089.0
8,Hail,2,Non Saudi,2,Female,2011,30448.0
8,Hail,2,Non Saudi,2,Female,2012,31707.0
8,Hail,2,Non Saudi,2,Female,2013,34022.0
8,Hail,2,Non Saudi,2,Female,2014,35266.0
8,Hail,2,Non Saudi,2,Female,2015,36952.0
8,Hail,2,Non Saudi,2,Female,2016,38463.0
8,Hail,2,Non Saudi,2,Female,2017,39437.0
8,Hail,2,Non Saudi,2,Female,2018,37410.0
8,Hail,2,Non Saudi,2,Female,2019,36734.0
8,Hail,2,Non Saudi,2,Female,2020,41320.0
8,Hail,2,Non Saudi,2,Female,2021,38660.0
8,Hail,2,Non Saudi,2,Female,2022,40222.0
8,Hail,2,Non Saudi,3,Total,2010,131078.0
8,Hail,2,Non Saudi,3,Total,2011,145068.0
8,Hail,2,Non Saudi,3,Total,2012,158324.0
8,Hail,2,Non Saudi,3,Total,2013,176443.0
8,Hail,2,Non Saudi,3,Total,2014,182819.0
8,Hail,2,Non Saudi,3,Total,2015,202286.0
8,Hail,2,Non Saudi,3,Total,2016,217262.0
8,Hail,2,Non Saudi,3,Total,2017,215628.0
8,Hail,2,Non Saudi,3,Total,2018,200986.0
8,Hail,2,Non Saudi,3,Total,2019,195481.0
8,Hail,2,Non Saudi,3,Total,2020,214305.0
8,Hail,2,Non Saudi,3,Total,2021,198779.0
8,Hail,2,Non Saudi,3,Total,2022,218521.0
8,Hail,3,Total,1,Male,2010,301923.0
8,Hail,3,Total,1,Male,2011,318522.0
8,Hail,3,Total,1,Male,2012,335211.0
8,Hail,3,Total,1,Male,2013,356530.0
8,Hail,3,Total,1,Male,2014,368058.0
8,Hail,3,Total,1,Male,2015,391781.0
8,Hail,3,Total,1,Male,2016,410500.0
8,Hail,3,Total,1,Male,2017,412428.0
8,Hail,3,Total,1,Male,2018,405193.0
8,Hail,3,Total,1,Male,2019,406238.0
8,Hail,3,Total,1,Male,2020,427082.0
8,Hail,3,Total,1,Male,2021,419623.0
8,Hail,3,Total,1,Male,2022,443406.0
8,Hail,3,Total,2,Female,2010,226503.0
8,Hail,3,Total,2,Female,2011,232073.0
8,Hail,3,Total,2,Female,2012,238020.0
8,Hail,3,Total,2,Female,2013,245749.0
8,Hail,3,Total,2,Female,2014,253190.0
8,Hail,3,Total,2,Female,2015,260849.0
8,Hail,3,Total,2,Female,2016,267808.0
8,Hail,3,Total,2,Female,2017,273630.0
8,Hail,3,Total,2,Female,2018,276918.0
8,Hail,3,Total,2,Female,2019,281998.0
8,Hail,3,Total,2,Female,2020,292905.0
8,Hail,3,Total,2,Female,2021,295799.0
8,Hail,3,Total,2,Female,2022,303000.0
8,Hail,3,Total,3,Total,2010,528426.0
8,Hail,3,Total,3,Total,2011,550595.0
8,Hail,3,Total,3,Total,2012,573231.0
8,Hail,3,Total,3,Total,2013,602279.0
8,Hail,3,Total,3,Total,2014,621248.0
8,Hail,3,Total,3,Total,2015,652630.0
8,Hail,3,Total,3,Total,2016,678308.0
8,Hail,3,Total,3,Total,2017,686058.0
8,Hail,3,Total,3,Total,2018,682111.0
8,Hail,3,Total,3,Total,2019,688236.0
8,Hail,3,Total,3,Total,2020,719987.0
8,Hail,3,Total,3,Total,2021,715422.0
8,Hail,3,Total,3,Total,2022,746406.0
9,Northern Borders,1,Saudi,1,Male,2010,104306.0
9,Northern Borders,1,Saudi,1,Male,2011,106296.0
9,Northern Borders,1,Saudi,1,Male,2012,108664.0
9,Northern Borders,1,Saudi,1,Male,2013,111421.0
9,Northern Borders,1,Saudi,1,Male,2014,114609.0
9,Northern Borders,1,Saudi,1,Male,2015,117567.0
9,Northern Borders,1,Saudi,1,Male,2016,120146.0
9,Northern Borders,1,Saudi,1,Male,2017,122394.0
9,Northern Borders,1,Saudi,1,Male,2018,125029.0
9,Northern Borders,1,Saudi,1,Male,2019,127864.0
9,Northern Borders,1,Saudi,1,Male,2020,131023.0
9,Northern Borders,1,Saudi,1,Male,2021,133588.0
9,Northern Borders,1,Saudi,1,Male,2022,136267.0
9,Northern Borders,1,Saudi,2,Female,2010,103078.0
9,Northern Borders,1,Saudi,2,Female,2011,105154.0
9,Northern Borders,1,Saudi,2,Female,2012,107497.0
9,Northern Borders,1,Saudi,2,Female,2013,110175.0
9,Northern Borders,1,Saudi,2,Female,2014,113247.0
9,Northern Borders,1,Saudi,2,Female,2015,116221.0
9,Northern Borders,1,Saudi,2,Female,2016,118914.0
9,Northern Borders,1,Saudi,2,Female,2017,121315.0
9,Northern Borders,1,Saudi,2,Female,2018,123943.0
9,Northern Borders,1,Saudi,2,Female,2019,126707.0
9,Northern Borders,1,Saudi,2,Female,2020,129777.0
9,Northern Borders,1,Saudi,2,Female,2021,132401.0
9,Northern Borders,1,Saudi,2,Female,2022,135091.0
9,Northern Borders,1,Saudi,3,Total,2010,207384.0
9,Northern Borders,1,Saudi,3,Total,2011,211450.0
9,Northern Borders,1,Saudi,3,Total,2012,216161.0
9,Northern Borders,1,Saudi,3,Total,2013,221596.0
9,Northern Borders,1,Saudi,3,Total,2014,227856.0
9,Northern Borders,1,Saudi,3,Total,2015,233788.0
9,Northern Borders,1,Saudi,3,Total,2016,239060.0
9,Northern Borders,1,Saudi,3,Total,2017,243709.0
9,Northern Borders,1,Saudi,3,Total,2018,248972.0
9,Northern Borders,1,Saudi,3,Total,2019,254571.0
9,Northern Borders,1,Saudi,3,Total,2020,260800.0
9,Northern Borders,1,Saudi,3,Total,2021,265989.0
9,Northern Borders,1,Saudi,3,Total,2022,271358.0
9,Northern Borders,2,Non Saudi,1,Male,2010,48409.0
9,Northern Borders,2,Non Saudi,1,Male,2011,53994.0
9,Northern Borders,2,Non Saudi,1,Male,2012,59213.0
9,Northern Borders,2,Non Saudi,1,Male,2013,66125.0
9,Northern Borders,2,Non Saudi,1,Male,2014,68037.0
9,Northern Borders,2,Non Saudi,1,Male,2015,75733.0
9,Northern Borders,2,Non Saudi,1,Male,2016,81361.0
9,Northern Borders,2,Non Saudi,1,Male,2017,79659.0
9,Northern Borders,2,Non Saudi,1,Male,2018,73503.0
9,Northern Borders,2,Non Saudi,1,Male,2019,70898.0
9,Northern Borders,2,Non Saudi,1,Male,2020,76801.0
9,Northern Borders,2,Non Saudi,1,Male,2021,70681.0
9,Northern Borders,2,Non Saudi,1,Male,2022,78265.0
9,Northern Borders,2,Non Saudi,2,Female,2010,14304.0
9,Northern Borders,2,Non Saudi,2,Female,2011,15287.0
9,Northern Borders,2,Non Saudi,2,Female,2012,16230.0
9,Northern Borders,2,Non Saudi,2,Female,2013,17746.0
9,Northern Borders,2,Non Saudi,2,Female,2014,18721.0
9,Northern Borders,2,Non Saudi,2,Female,2015,19954.0
9,Northern Borders,2,Non Saudi,2,Female,2016,21111.0
9,Northern Borders,2,Non Saudi,2,Female,2017,21979.0
9,Northern Borders,2,Non Saudi,2,Female,2018,21155.0
9,Northern Borders,2,Non Saudi,2,Female,2019,21056.0
9,Northern Borders,2,Non Saudi,2,Female,2020,24006.0
9,Northern Borders,2,Non Saudi,2,Female,2021,22741.0
9,Northern Borders,2,Non Saudi,2,Female,2022,23954.0
9,Northern Borders,2,Non Saudi,3,Total,2010,62713.0
9,Northern Borders,2,Non Saudi,3,Total,2011,69281.0
9,Northern Borders,2,Non Saudi,3,Total,2012,75443.0
9,Northern Borders,2,Non Saudi,3,Total,2013,83871.0
9,Northern Borders,2,Non Saudi,3,Total,2014,86758.0
9,Northern Borders,2,Non Saudi,3,Total,2015,95687.0
9,Northern Borders,2,Non Saudi,3,Total,2016,102472.0
9,Northern Borders,2,Non Saudi,3,Total,2017,101638.0
9,Northern Borders,2,Non Saudi,3,Total,2018,94658.0
9,Northern Borders,2,Non Saudi,3,Total,2019,91954.0
9,Northern Borders,2,Non Saudi,3,Total,2020,100807.0
9,Northern Borders,2,Non Saudi,3,Total,2021,93422.0
9,Northern Borders,2,Non Saudi,3,Total,2022,102219.0
9,Northern Borders,3,Total,1,Male,2010,152715.0
9,Northern Borders,3,Total,1,Male,2011,160290.0
9,Northern Borders,3,Total,1,Male,2012,167877.0
9,Northern Borders,3,Total,1,Male,2013,177546.0
9,Northern Borders,3,Total,1,Male,2014,182646.0
9,Northern Borders,3,Total,1,Male,2015,193300.0
9,Northern Borders,3,Total,1,Male,2016,201507.0
9,Northern Borders,3,Total,1,Male,2017,202053.0
9,Northern Borders,3,Total,1,Male,2018,198532.0
9,Northern Borders,3,Total,1,Male,2019,198762.0
9,Northern Borders,3,Total,1,Male,2020,207824.0
9,Northern Borders,3,Total,1,Male,2021,204269.0
9,Northern Borders,3,Total,1,Male,2022,214532.0
9,Northern Borders,3,Total,2,Female,2010,117382.0
9,Northern Borders,3,Total,2,Female,2011,120441.0
9,Northern Borders,3,Total,2,Female,2012,123727.0
9,Northern Borders,3,Total,2,Female,2013,127921.0
9,Northern Borders,3,Total,2,Female,2014,131968.0
9,Northern Borders,3,Total,2,Female,2015,136175.0
9,Northern Borders,3,Total,2,Female,2016,140025.0
9,Northern Borders,3,Total,2,Female,2017,143294.0
9,Northern Borders,3,Total,2,Female,2018,145098.0
9,Northern Borders,3,Total,2,Female,2019,147763.0
9,Northern Borders,3,Total,2,Female,2020,153783.0
9,Northern Borders,3,Total,2,Female,2021,155142.0
9,Northern Borders,3,Total,2,Female,2022,159045.0
9,Northern Borders,3,Total,3,Total,2010,270097.0
9,Northern Borders,3,Total,3,Total,2011,280731.0
9,Northern Borders,3,Total,3,Total,2012,291604.0
9,Northern Borders,3,Total,3,Total,2013,305467.0
9,Northern Borders,3,Total,3,Total,2014,314614.0
9,Northern Borders,3,Total,3,Total,2015,329475.0
9,Northern Borders,3,Total,3,Total,2016,341532.0
9,Northern Borders,3,Total,3,Total,2017,345347.0
9,Northern Borders,3,Total,3,Total,2018,343630.0
9,Northern Borders,3,Total,3,Total,2019,346525.0
9,Northern Borders,3,Total,3,Total,2020,361607.0
9,Northern Borders,3,Total,3,Total,2021,359411.0
9,Northern Borders,3,Total,3,Total,2022,373577.0
10,Jazan,1,Saudi,1,Male,2010,376086.0
10,Jazan,1,Saudi,1,Male,2011,383516.0
10,Jazan,1,Saudi,1,Male,2012,392305.0
10,Jazan,1,Saudi,1,Male,2013,402666.0
10,Jazan,1,Saudi,1,Male,2014,414604.0
10,Jazan,1,Saudi,1,Male,2015,425816.0
10,Jazan,1,Saudi,1,Male,2016,435600.0
10,Jazan,1,Saudi,1,Male,2017,444104.0
10,Jazan,1,Saudi,1,Male,2018,454221.0
10,Jazan,1,Saudi,1,Male,2019,465289.0
10,Jazan,1,Saudi,1,Male,2020,477821.0
10,Jazan,1,Saudi,1,Male,2021,488180.0
10,Jazan,1,Saudi,1,Male,2022,498893.0
10,Jazan,1,Saudi,2,Female,2010,375471.0
10,Jazan,1,Saudi,2,Female,2011,383658.0
10,Jazan,1,Saudi,2,Female,2012,392808.0
10,Jazan,1,Saudi,2,Female,2013,403310.0
10,Jazan,1,Saudi,2,Female,2014,415289.0
10,Jazan,1,Saudi,2,Female,2015,426901.0
10,Jazan,1,Saudi,2,Female,2016,437497.0
10,Jazan,1,Saudi,2,Female,2017,447014.0
10,Jazan,1,Saudi,2,Female,2018,457451.0
10,Jazan,1,Saudi,2,Female,2019,468778.0
10,Jazan,1,Saudi,2,Female,2020,481453.0
10,Jazan,1,Saudi,2,Female,2021,492571.0
10,Jazan,1,Saudi,2,Female,2022,503886.0
10,Jazan,1,Saudi,3,Total,2010,751557.0
10,Jazan,1,Saudi,3,Total,2011,767174.0
10,Jazan,1,Saudi,3,Total,2012,785113.0
10,Jazan,1,Saudi,3,Total,2013,805976.0
10,Jazan,1,Saudi,3,Total,2014,829893.0
10,Jazan,1,Saudi,3,Total,2015,852717.0
10,Jazan,1,Saudi,3,Total,2016,873097.0
10,Jazan,1,Saudi,3,Total,2017,891118.0
10,Jazan,1,Saudi,3,Total,2018,911672.0
10,Jazan,1,Saudi,3,Total,2019,934067.0
10,Jazan,1,Saudi,3,Total,2020,959274.0
10,Jazan,1,Saudi,3,Total,2021,980751.0
10,Jazan,1,Saudi,3,Total,2022,1002779.0
10,Jazan,2,Non Saudi,1,Male,2010,218070.0
10,Jazan,2,Non Saudi,1,Male,2011,239968.0
10,Jazan,2,Non Saudi,1,Male,2012,259647.0
10,Jazan,2,Non Saudi,1,Male,2013,286136.0
10,Jazan,2,Non Saudi,1,Male,2014,290529.0
10,Jazan,2,Non Saudi,1,Male,2015,319148.0
10,Jazan,2,Non Saudi,1,Male,2016,338452.0
10,Jazan,2,Non Saudi,1,Male,2017,327137.0
10,Jazan,2,Non Saudi,1,Male,2018,297971.0
10,Jazan,2,Non Saudi,1,Male,2019,283798.0
10,Jazan,2,Non Saudi,1,Male,2020,303558.0
10,Jazan,2,Non Saudi,1,Male,2021,275880.0
10,Jazan,2,Non Saudi,1,Male,2022,301686.0
10,Jazan,2,Non Saudi,2,Female,2010,92868.0
10,Jazan,2,Non Saudi,2,Female,2011,95100.0
10,Jazan,2,Non Saudi,2,Female,2012,96882.0
10,Jazan,2,Non Saudi,2,Female,2013,101783.0
10,Jazan,2,Non Saudi,2,Female,2014,103302.0
10,Jazan,2,Non Saudi,2,Female,2015,106027.0
10,Jazan,2,Non Saudi,2,Female,2016,108131.0
10,Jazan,2,Non Saudi,2,Female,2017,108659.0
10,Jazan,2,Non Saudi,2,Female,2018,101035.0
10,Jazan,2,Non Saudi,2,Female,2019,97252.0
10,Jazan,2,Non Saudi,2,Female,2020,107309.0
10,Jazan,2,Non Saudi,2,Female,2021,98468.0
10,Jazan,2,Non Saudi,2,Female,2022,100532.0
10,Jazan,2,Non Saudi,3,Total,2010,310938.0
10,Jazan,2,Non Saudi,3,Total,2011,335068.0
10,Jazan,2,Non Saudi,3,Total,2012,356529.0
10,Jazan,2,Non Saudi,3,Total,2013,387919.0
10,Jazan,2,Non Saudi,3,Total,2014,393831.0
10,Jazan,2,Non Saudi,3,Total,2015,425175.0
10,Jazan,2,Non Saudi,3,Total,2016,446583.0
10,Jazan,2,Non Saudi,3,Total,2017,435796.0
10,Jazan,2,Non Saudi,3,Total,2018,399006.0
10,Jazan,2,Non Saudi,3,Total,2019,381050.0
10,Jazan,2,Non Saudi,3,Total,2020,410867.0
10,Jazan,2,Non Saudi,3,Total,2021,374348.0
10,Jazan,2,Non Saudi,3,Total,2022,402218.0
10,Jazan,3,Total,1,Male,2010,594156.0
10,Jazan,3,Total,1,Male,2011,623484.0
10,Jazan,3,Total,1,Male,2012,651952.0
